5000 14991
29 3660 17
29 3731 9
29 3736 78
29 3794 49
29 3873 73
29 3960 49
29 4117 14
29 4137 49
29 4279 70
29 4321 47
29 4381 25
29 4459 31
29 4471 47
29 4800 23
30 90 35
30 115 41
30 151 62
30 182 55
30 197 78
30 204 39
30 236 89
30 271 2
30 291 71
30 325 98
30 371 37
30 463 97
30 473 62
30 526 5
30 574 96
30 745 29
30 876 74
30 906 42
30 909 23
30 923 6
30 996 2
30 1014 27
30 1031 15
30 1222 11
30 1259 70
30 1273 74
30 1296 37
30 1369 91
30 1408 51
30 1445 6
30 1452 97
30 1521 16
30 1603 67
30 1767 12
30 1783 49
30 2048 43
30 2167 51
30 2196 31
30 2293 51
30 2481 44
30 2737 53
30 2875 76
30 3752 7
30 3935 10
30 4109 26
30 4110 100
30 4147 11
30 4284 48
30 4619 95
30 4743 88
30 4911 28
31 104 78
31 112 5
31 229 3
31 253 58
31 322 61
31 434 79
31 471 93
31 473 42
31 543 8
31 1736 16
31 2014 32
31 2106 68
31 2191 31
31 2814 49
31 2853 55
31 3039 80
31 4314 91
31 4632 24
31 4844 41
32 2343 13
32 3603 2
33 35 63
33 39 66
33 74 33
33 110 1
33 765 33
33 1791 53
33 1907 42
33 2928 47
33 3636 52
33 4620 7
33 4759 47
33 4929 79
34 49 18
34 1594 13
34 3212 22
34 3297 94
34 4751 40
35 39 54
35 223 69
35 819 60
35 940 55
35 1010 74
35 1130 39
35 1742 70
35 2056 88
35 2711 72
35 2917 20
35 3027 40
35 3190 7
35 3662 96
35 3738 23
35 4286 14
36 63 4
36 67 74
36 68 48
36 70 50
36 72 67
36 124 29
36 149 92
36 185 58
36 188 64
36 262 69
36 296 28
36 361 10
36 368 25
36 370 94
36 496 81
36 499 96
36 682 96
36 704 52
36 795 48
36 825 14
36 883 38
36 906 36
36 1048 6
36 1111 31
36 1206 5
36 1241 20
36 1284 14
36 1388 21
36 1515 27
36 1560 87
36 1609 14
36 1739 20
36 1781 34
36 2044 24
36 2061 100
36 2128 63
36 2186 97
36 2329 19
36 2672 44
36 2740 28
36 3112 100
36 3172 41
36 3574 45
36 3816 68
36 3978 3
36 4089 90
36 4291 87
36 4515 98
36 4577 84
36 4591 50
36 4613 66
36 4747 58
36 4894 38
37 46 56
37 50 51
37 58 60
37 76 91
37 129 44
37 139 7
37 163 23
37 210 8
37 397 82
37 457 29
37 469 44
37 470 69
37 475 65
37 484 4
37 532 26
37 562 43
37 580 94
37 623 18
37 627 91
37 696 25
37 707 34
37 781 45
37 871 11
37 897 65
37 953 44
37 976 34
37 994 95
37 1060 38
37 1103 46
37 1135 99
37 1350 32
37 1416 96
37 1439 70
37 1513 84
37 1523 71
37 1661 62
37 1765 16
37 1901 8
37 2047 78
37 2164 65
37 2201 37
37 2360 50
37 2412 44
37 2448 23
37 2636 89
37 2682 60
37 2746 21
37 2848 64
37 2894 70
37 3182 20
37 3211 90
37 3316 91
37 3671 94
37 4125 31
37 4187 21
37 4458 62
37 4557 55
38 47 15
38 77 15
38 89 58
38 121 45
38 179 7
38 194 37
38 296 80
38 386 59
38 455 39
38 525 28
38 571 78
38 604 77
38 683 75
38 802 35
38 960 14
38 1117 71
38 1207 75
38 1311 11
38 1354 35
38 1392 97
38 1478 68
38 1563 23
38 1634 72
38 1666 3
38 1709 99
38 1804 30
38 1819 81
38 2066 23
38 2454 73
38 3076 80
38 3334 36
38 3336 54
38 3678 87
38 3836 50
38 4367 7
38 4493 89
38 4803 19
39 63 91
39 71 100
39 75 87
39 108 99
39 186 84
39 191 63
39 219 23
39 255 18
39 294 98
39 366 43
39 418 28
39 419 64
39 486 52
39 490 42
39 576 40
39 588 58
39 614 85
39 621 91
39 744 45
39 801 81
39 894 61
39 915 80
39 1008 58
39 1090 48
39 1121 5
39 1277 30
39 1365 89
39 1630 10
39 1639 23
39 1666 72
39 1756 31
39 1949 14
39 2098 7
39 2129 40
39 2479 27
39 2496 30
39 2573 34
39 2628 32
39 2743 3
39 2892 87
39 2901 93
39 3284 10
39 3720 15
39 3953 58
39 3980 3
39 4186 11
39 4223 21
39 4233 55
39 4251 38
39 4262 50
39 4650 36
39 4688 98
39 4833 89
40 99 95
40 111 47
40 1532 13
40 1809 43
40 2379 42
40 2622 88
40 2850 75
40 3296 78
40 4469 1
41 139 98
41 201 58
41 208 23
41 226 20
41 244 43
41 314 84
41 332 86
41 381 39
41 901 77
41 954 33
41 1473 78
41 2423 99
41 2796 31
41 2886 49
41 3635 22
41 4006 58
42 78 93
42 122 22
42 148 50
42 240 12
42 265 52
42 292 39
42 428 56
42 515 22
42 547 46
42 694 1
42 1064 98
42 1486 87
42 1501 25
42 2013 36
42 2184 22
42 2357 41
42 2581 80
42 2926 81
42 3547 28
42 3676 71
42 4910 22
43 390 27
43 547 44
43 637 20
43 963 16
43 1789 20
43 1824 14
43 2697 11
43 2845 12
43 2983 76
43 4456 83
43 4703 70
44 62 54
44 136 94
44 155 21
44 354 57
44 356 1
44 381 14
44 818 76
44 1088 34
44 1102 48
44 1374 16
44 1756 23
44 2587 89
44 2615 88
44 2744 48
44 4173 59
45 49 18
45 135 56
45 165 89
45 171 92
45 176 17
45 217 51
45 394 12
45 518 57
45 866 96
45 885 83
45 997 57
45 1068 50
45 1168 65
45 1269 22
45 1338 57
45 1924 91
45 1930 4
45 2088 71
45 2126 55
45 2163 94
45 2528 37
45 2744 68
45 4112 4
45 4222 23
45 4332 46
45 4343 94
45 4698 76
45 4719 33
45 4984 55
46 59 78
46 154 92
46 703 22
46 765 37
46 794 25
46 2028 74
46 2290 6
46 2636 65
46 2857 93
46 3164 63
46 3238 15
46 3787 47
46 3873 86
46 3920 39
46 4305 73
47 58 27
47 66 68
47 173 1
47 250 21
47 273 79
47 325 89
47 414 86
47 436 36
47 439 76
47 460 24
47 527 72
47 708 6
47 805 50
47 917 14
47 1010 33
47 1171 71
47 1325 43
47 1466 92
47 1493 24
47 1543 77
47 1546 6
47 1584 81
47 1633 68
47 1814 19
47 1836 9
47 1943 68
47 1971 6
47 2146 33
47 2270 94
47 2331 73
47 2401 34
47 2665 33
47 3107 4
47 3181 92
47 3278 86
47 3304 6
47 3347 27
47 3480 28
47 3490 50
47 3512 64
47 3991 26
47 4585 93
47 4813 51
47 4919 52
48 83 95
48 123 61
48 137 48
48 191 48
48 264 31
48 338 97
48 441 91
48 1085 30
48 1272 24
48 1375 53
48 1398 39
48 1480 93
48 1522 11
48 2084 82
48 2218 50
48 2364 7
48 2583 71
48 3477 74
48 3974 68
48 4050 87
48 4448 3
48 4524 19
48 4826 10
49 61 9
49 150 49
49 234 93
49 271 4
49 476 13
49 638 5
49 643 63
49 803 88
49 831 11
49 952 94
49 1550 56
49 1584 6
49 1869 59
49 2025 64
49 2033 96
49 2125 94
49 2315 41
49 2679 26
49 3219 24
49 3237 20
49 3282 93
49 3585 81
49 3777 35
49 3978 53
49 4056 36
49 4252 100
49 4983 58
50 53 90
50 57 27
50 65 12
50 86 8
50 87 90
50 97 31
50 107 75
50 114 38
50 117 18
50 140 96
50 172 54
50 197 99
50 202 13
50 215 11
50 228 9
50 250 31
50 256 79
50 268 57
50 269 91
50 270 15
50 305 17
50 321 44
50 345 97
50 417 74
50 477 57
50 501 19
50 511 89
50 533 53
50 545 54
50 584 34
50 597 55
50 616 64
50 647 33
50 653 40
50 656 56
50 662 13
50 664 5
50 708 34
50 741 97
50 748 37
50 798 17
50 842 87
50 893 48
50 908 36
50 914 33
50 985 8
50 1071 3
50 1097 4
50 1129 86
50 1160 4
50 1165 67
50 1200 23
50 1265 3
50 1317 93
50 1430 16
50 1431 6
50 1462 39
50 1473 87
50 1512 100
50 1547 4
50 1574 10
50 1577 49
50 1754 90
50 1855 25
50 1857 11
50 1918 66
50 1964 29
50 1987 53
50 1989 26
50 2276 82
50 2398 98
50 2432 78
50 2457 94
50 2487 88
50 2516 38
50 2535 90
50 2561 84
50 2684 74
50 2764 34
50 2782 2
50 2814 89
50 2847 74
50 3068 48
50 3239 82
50 3440 52
50 3564 74
50 3574 17
50 3650 81
50 3748 83
50 3803 76
50 3833 63
50 3852 57
50 3903 89
50 3919 76
50 3964 9
50 3993 71
50 4228 5
50 4250 63
50 4277 73
50 4367 25
50 4494 91
50 4524 4
50 4675 68
50 4795 65
50 4890 81
50 4955 17
51 119 90
51 161 91
51 179 25
51 260 39
51 415 36
51 438 13
51 730 99
51 923 46
51 2187 39
51 2568 22
52 130 4
52 170 96
52 312 71
52 692 17
52 771 77
52 777 45
52 839 48
52 869 68
52 891 73
52 959 41
52 1091 87
52 1202 17
52 1221 49
52 1456 53
52 2381 16
52 2942 40
52 3576 42
52 4349 32
52 4357 35
52 4501 11
52 4555 66
52 4942 70
53 55 63
53 200 20
53 375 43
53 555 41
53 1008 98
53 1345 92
53 1636 3
53 3333 16
53 3980 39
53 4301 96
53 4347 15
53 4534 62
53 4761 49
54 66 40
54 73 31
54 125 7
54 145 63
54 234 77
54 280 8
54 417 63
54 492 51
54 504 23
54 615 51
54 1467 54
54 1519 95
54 1709 86
54 1984 82
54 2078 49
54 2133 48
54 2199 14
54 2296 25
54 2877 61
54 3445 93
54 3882 73
54 4020 97
54 4170 43
54 4307 88
54 4501 43
54 4787 26
54 4799 14
55 123 71
55 468 71
55 502 97
55 524 94
55 813 16
55 1312 87
55 2042 68
55 3031 51
55 3735 95
55 4292 60
55 4504 49
55 4728 38
55 4733 53
55 4738 83
56 123 38
56 133 38
56 142 11
56 193 89
56 396 100
56 443 72
56 472 97
56 621 15
56 687 15
56 717 86
56 890 50
56 1017 98
56 1216 34
56 1334 72
56 1352 37
56 1519 32
56 1579 71
56 1737 72
56 1740 85
56 1784 47
56 1891 11
56 2054 33
56 2373 57
56 2463 38
56 2584 50
56 3481 92
56 3520 75
56 3652 28
56 3712 33
56 4389 68
56 4477 91
56 4510 81
56 4812 92
57 235 62
57 285 49
57 407 100
57 1064 38
57 1840 18
57 1871 6
57 2193 26
57 3328 16
57 3784 26
58 92 9
58 196 28
58 311 52
58 1061 15
58 1387 4
58 1511 18
58 1833 43
58 1895 32
58 2238 1
58 2354 71
58 2819 22
58 2957 10
58 3361 88
58 3504 30
58 4079 78
58 4178 98
58 4361 97
59 85 44
59 335 47
59 464 31
59 516 9
59 529 82
59 932 62
59 1014 6
59 1131 6
59 1198 16
59 1213 50
59 1222 11
59 1341 85
59 1383 81
59 1459 97
59 1488 14
59 1790 17
59 1818 49
59 1976 80
59 2099 19
59 2792 65
59 2912 2
59 3114 87
59 3125 1
59 3231 92
59 3343 69
59 3490 25
59 3492 36
59 3691 61
59 3739 99
59 3852 66
59 4306 53
59 4443 91
59 4452 67
59 4724 96
59 4968 79
60 104 85
60 138 8
60 159 66
60 210 31
60 220 61
60 232 100
60 276 21
60 281 39
60 380 44
60 411 73
60 721 81
60 947 74
60 1065 47
60 1272 7
60 1322 18
60 1531 98
60 1727 33
60 1817 39
60 1820 44
60 1927 98
60 2090 2
60 2127 22
60 2366 33
60 2450 14
60 2506 89
60 2685 59
60 2814 53
60 2882 17
60 3675 99
60 3753 86
60 3813 10
60 3948 11
60 4248 48
60 4707 45
61 109 39
61 164 65
61 182 14
61 259 18
61 679 92
61 1305 14
61 1604 80
61 2216 11
61 2260 96
61 4573 73
61 4808 59
61 4948 14
62 216 96
62 272 34
62 320 53
62 485 93
62 496 47
62 569 75
62 599 6
62 717 27
62 763 33
62 766 65
62 1214 84
62 1249 48
62 1798 85
62 2609 45
62 2661 51
62 3109 6
62 3401 7
62 3732 21
62 4031 65
62 4152 5
63 122 59
63 237 60
63 318 48
63 1121 44
63 1470 5
63 1681 15
63 2002 66
63 2445 43
63 2936 96
63 3200 44
63 4766 2
64 168 27
64 576 32
64 692 17
64 706 84
64 919 68
64 940 24
64 1025 7
64 1513 25
64 1997 75
64 2096 57
64 2299 24
64 2546 34
64 2648 40
64 3142 53
64 3477 97
64 3855 8
64 3940 27
65 133 80
65 166 60
65 193 5
65 263 10
65 264 70
65 1510 8
65 1539 20
65 2002 95
65 2058 94
65 2091 92
65 3298 98
65 3452 81
65 3699 33
65 4561 30
65 4591 72
65 4848 84
66 167 92
66 652 2
66 675 19
66 836 8
66 1208 32
66 1394 97
66 1497 74
66 2412 86
66 2624 3
66 2838 9
66 2854 53
67 75 58
67 81 97
67 90 100
67 99 26
67 100 74
67 102 10
67 129 40
67 145 48
67 152 99
67 160 32
67 174 96
67 188 1
67 209 49
67 212 96
67 216 21
67 230 66
67 231 31
67 248 30
67 292 52
67 366 6
67 376 100
67 405 21
67 434 76
67 438 90
67 490 71
67 566 36
67 582 52
67 625 59
67 637 6
67 662 40
67 671 13
67 693 32
67 698 36
67 879 14
67 971 64
67 994 1
67 1033 76
67 1039 46
67 1063 76
67 1070 83
67 1185 79
67 1321 47
67 1362 76
67 1444 80
67 1453 17
67 1491 46
67 1518 67
67 1520 91
67 1534 61
67 1595 23
67 1622 97
67 1657 95
67 1691 95
67 1827 52
67 1931 19
67 1999 78
67 2036 87
67 2045 81
67 2106 58
67 2292 63
67 2372 49
67 2386 90
67 2494 74
67 2502 10
67 2538 44
67 2573 87
67 2730 1
67 2733 45
67 2832 52
67 2986 7
67 2990 36
67 3092 52
67 3094 61
67 3105 95
67 3124 36
67 3134 64
67 3172 92
67 3314 33
67 3329 13
67 3416 3
67 3532 91
67 3721 22
67 3759 38
67 4279 44
67 4331 28
67 4531 26
67 4630 10
67 4841 49
67 4942 24
68 117 37
68 175 45
68 1642 97
68 1924 86
68 2263 22
69 91 99
69 151 12
69 265 51
69 279 23
69 367 29
69 431 98
69 614 35
69 676 76
69 1007 7
69 1098 52
69 1146 87
69 1196 12
69 1280 35
69 2011 84
69 2120 25
69 2212 87
69 2394 87
69 2536 36
69 2630 12
69 2888 63
69 2897 79
69 3469 52
69 3939 57
69 4439 65
69 4595 93
69 4877 22
69 4980 91
70 89 10
70 95 5
70 98 40
70 100 30
70 157 22
70 162 15
70 195 19
70 199 74
70 202 64
70 239 36
70 483 23
70 513 48
70 602 14
70 622 48
70 634 8
70 672 54
70 700 59
70 795 93
70 857 34
70 889 12
70 897 76
70 905 26
70 1164 31
70 1170 89
70 1320 90
70 1342 16
70 1747 48
70 1927 29
70 1993 95
70 2009 52
70 2100 48
70 2102 59
70 2314 68
70 2350 21
70 2510 73
70 2856 57
70 2942 7
70 3087 95
70 3303 87
70 3390 89
70 3394 96
70 3558 95
70 3644 18
70 3798 77
70 3822 74
70 4416 9
70 4419 31
70 4474 80
70 4568 11
70 4896 7
71 99 19
71 153 39
71 214 51
71 261 93
71 395 90
71 529 48
71 1557 67
71 1786 46
71 1842 85
71 2200 20
71 2300 92
71 2745 77
71 3305 1
71 4100 70
72 115 84
72 138 43
72 169 22
72 266 25
72 412 87
72 421 57
72 456 37
72 632 81
72 814 75
72 916 94
72 965 7
72 1173 83
72 1318 19
72 1420 97
72 1434 2
72 1664 61
72 1702 60
72 1903 16
72 1992 39
72 2003 60
72 2575 69
72 3155 88
72 3169 27
72 3341 74
72 3353 79
72 3679 42
72 3765 34
72 3961 55
72 4110 8
72 4123 91
72 4682 81
73 152 56
73 254 69
73 320 96
73 324 24
73 327 64
73 362 58
73 443 73
73 636 27
73 709 13
73 773 96
73 863 58
73 918 62
73 1008 24
73 1018 50
73 1091 76
73 1187 5
73 1303 16
73 1575 23
73 1579 29
73 1591 88
73 1610 12
73 1623 68
73 1908 49
73 2166 76
73 2306 69
73 2413 24
73 2457 14
73 2496 3
73 2804 17
73 2901 100
73 2921 21
73 3626 74
73 3641 55
73 3754 50
73 4162 37
73 4508 13
73 4646 59
74 87 55
74 257 55
74 298 23
74 715 80
74 794 97
74 855 53
74 938 65
74 1140 66
74 1389 48
74 2354 43
74 4031 40
74 4461 71
74 4869 97
75 137 69
75 180 72
75 239 47
75 435 21
75 507 46
75 603 27
75 630 51
75 909 57
75 920 13
75 1048 69
75 1119 47
75 1231 45
75 1933 18
75 2606 45
75 2833 62
75 3361 100
75 4427 96
75 4445 63
75 4510 71
75 4979 54
76 183 25
76 189 36
76 200 12
76 259 11
76 353 29
76 413 89
76 631 61
76 644 69
76 649 79
76 1094 45
76 1663 98
76 1848 76
76 1962 63
76 1994 1
76 2037 83
76 2276 97
76 2285 53
76 2320 80
76 2447 83
76 2649 31
76 3105 13
76 3112 63
76 3125 45
76 3702 99
76 4239 26
76 4374 46
76 4434 2
76 4485 22
76 4772 5
77 85 18
77 92 71
77 219 23
77 225 13
77 231 59
77 295 84
77 328 34
77 356 6
77 447 65
77 481 69
77 554 78
77 590 82
77 595 7
77 780 35
77 808 53
77 952 57
77 1875 13
77 2283 27
77 2383 53
77 2534 88
77 2745 17
77 2866 63
77 3100 49
77 3127 6
77 3339 81
77 3515 97
77 3561 77
77 3719 17
77 3863 48
77 4752 60
78 161 45
78 181 3
78 245 60
78 999 51
78 1298 37
78 1510 97
78 1831 78
78 2485 43
78 2664 66
78 2703 40
78 4011 14
79 119 68
79 132 81
79 146 57
79 265 43
79 428 75
79 815 24
79 995 84
79 1096 96
79 1221 74
79 1421 80
79 1650 62
79 1696 23
79 2030 81
79 2434 95
79 4358 24
79 4494 57
79 4498 26
79 4503 90
79 4504 78
79 4772 53
80 163 85
80 205 54
80 211 82
80 213 18
80 235 85
80 298 14
80 476 23
80 505 10
80 554 28
80 653 78
80 796 47
80 814 56
80 883 71
80 1309 53
80 1854 30
80 2049 86
80 2281 94
80 2671 94
80 2781 99
80 2846 38
80 2920 40
80 3126 71
80 3278 88
80 3467 75
80 3511 22
80 3671 54
80 3677 16
80 3716 52
80 3810 28
80 3827 22
80 3962 34
80 4060 20
80 4084 100
80 4281 3
80 4408 88
81 95 79
81 96 27
81 103 92
81 104 67
81 112 6
81 116 67
81 287 42
81 314 5
81 359 9
81 360 13
81 388 36
81 412 35
81 477 27
81 535 6
81 563 66
81 645 95
81 961 67
81 1052 26
81 1086 31
81 1255 61
81 1700 64
81 1737 60
81 1769 98
81 1801 59
81 1894 75
81 1999 81
81 2038 83
81 2174 50
81 2252 55
81 2410 21
81 2835 77
81 2931 42
81 2967 11
81 3258 95
81 3418 28
81 3836 30
81 3968 57
81 4272 99
81 4274 90
81 4420 48
81 4515 40
82 86 81
82 267 29
82 688 22
82 887 58
82 1026 43
82 1496 68
82 1649 3
82 1791 96
82 1843 3
82 2647 43
82 3515 61
82 4969 61
83 101 71
83 147 75
83 270 74
83 437 79
83 844 67
83 918 47
83 1922 81
83 2511 16
83 2754 34
83 2781 35
83 3088 45
83 3929 60
83 4393 36
83 4513 28
83 4867 14
84 1897 89
84 1985 53
84 2643 85
84 2789 21
84 3859 44
84 4678 99
85 87 2
85 93 98
85 297 11
85 403 22
85 494 13
85 520 23
85 577 11
85 786 29
85 835 23
85 859 62
85 1005 71
85 1044 61
85 1458 88
85 1734 46
85 1738 2
85 2187 73
85 2765 54
85 3260 58
85 3401 64
85 3631 65
85 4009 24
85 4246 64
85 4425 31
86 121 30
86 137 34
86 145 6
86 173 49
86 206 99
86 212 53
86 227 49
86 251 47
86 359 97
86 517 99
86 589 15
86 661 68
86 683 99
86 788 22
86 873 87
86 963 98
86 1184 99
86 1261 17
86 1401 69
86 1498 72
86 1599 86
86 1607 22
86 1637 53
86 1928 63
86 1956 68
86 2042 35
86 2086 42
86 2089 11
86 2222 4
86 2462 33
86 2736 4
86 2876 22
86 2911 94
86 2923 91
86 3027 98
86 3523 52
86 3597 32
86 3724 78
86 3793 54
86 4319 34
86 4428 64
86 4648 32
86 4888 48
86 4919 36
87 1200 41
87 1724 90
87 3053 39
87 3101 6
87 4866 62
88 242 94
88 734 98
88 857 8
88 1123 38
88 1185 89
88 2091 82
88 2381 41
88 2459 31
88 2578 22
88 3681 67
88 4184 76
88 4322 3
89 175 27
89 2513 5
89 3496 30
89 4220 46
89 4686 23
90 347 32
90 365 2
90 1117 19
90 3570 11
90 3702 35
91 113 59
91 143 66
91 190 87
91 207 53
91 228 44
91 229 13
91 321 16
91 355 74
91 388 57
91 389 89
91 393 11
91 432 39
91 684 52
91 762 14
91 1254 13
91 1521 46
91 1560 79
91 1594 64
91 1617 92
91 1915 44
91 2026 90
91 2138 24
91 2161 61
91 2333 7
91 2428 63
91 2543 33
91 2647 69
91 4254 22
91 4375 97
91 4382 85
91 4402 70
91 4487 28
91 4881 74
91 4963 31
92 134 26
92 378 4
92 1787 4
92 1802 34
92 2529 23
92 2722 80
92 2784 2
92 2802 99
92 3455 67
92 3774 80
92 4308 16
93 140 67
93 490 90
93 623 90
93 970 36
93 982 56
93 1481 46
93 1602 66
93 2352 41
93 2871 59
93 3133 85
93 3147 79
93 3543 11
93 3611 56
93 4117 71
94 122 84
94 252 53
94 324 71
94 370 4
94 515 75
94 751 60
94 874 28
94 1419 10
94 1561 43
94 1602 15
94 1921 62
94 2539 66
94 3138 24
94 4381 22
95 166 66
95 183 49
95 300 72
95 306 72
95 602 58
95 678 14
95 958 23
95 1354 46
95 1485 43
95 1634 57
95 1879 19
95 2141 9
95 2683 92
95 2808 68
95 2978 48
95 3081 20
95 3330 98
95 3878 76
95 4454 85
96 130 8
96 230 7
96 301 2
96 315 76
96 387 96
96 531 71
96 618 55
96 760 85
96 958 5
96 1049 70
96 1148 71
96 1404 87
96 1451 45
96 2247 48
96 2517 96
96 2519 63
96 2528 97
96 2750 27
96 2842 18
96 2877 12
96 3581 71
96 3718 72
96 4848 90
97 103 13
97 105 64
97 344 59
97 651 74
97 748 24
97 793 82
97 896 58
97 919 29
97 1216 20
97 1779 28
97 2005 56
97 2279 11
97 2325 5
97 2355 71
97 2433 82
97 2476 36
97 2908 100
97 2953 91
97 3057 6
97 3139 24
97 3157 53
97 3380 81
97 4070 93
97 4623 45
97 4976 35
98 364 32
98 651 27
98 692 28
98 907 85
98 975 61
98 1099 9
98 1236 19
98 1490 44
98 1519 84
98 1529 59
98 1861 35
98 2873 64
98 3193 100
98 3731 12
99 108 4
99 126 8
99 249 2
99 302 25
99 333 5
99 510 51
99 550 43
99 658 49
99 783 17
99 850 79
99 991 49
99 997 92
99 1502 7
99 1682 9
99 2459 59
99 4016 47
99 4270 80
99 4882 70
100 112 24
100 230 62
100 253 88
100 329 47
100 424 55
100 1021 69
100 1153 40
100 1183 80
100 1412 77
100 1577 33
100 1759 86
100 2751 72
100 2785 98
100 3957 10
100 4372 20
100 4403 72
100 4495 92
101 172 83
101 367 25
101 506 59
101 1056 61
101 1073 43
101 1077 7
101 1130 59
101 1282 52
101 1429 7
101 1501 82
101 1667 44
101 2124 76
101 2981 64
101 4917 64
102 201 71
102 233 44
102 246 48
102 336 25
102 392 10
102 575 60
102 610 83
102 648 6
102 702 79
102 775 97
102 851 1
102 934 33
102 958 29
102 1330 38
102 1441 20
102 1549 9
102 1628 75
102 2205 66
102 2395 93
102 2396 58
102 2729 43
102 2749 23
102 2995 97
102 3476 78
102 4174 72
102 4947 77
103 318 73
103 1316 53
103 1684 59
103 1828 13
103 2650 87
103 2688 13
104 142 76
104 173 19
104 175 69
104 194 30
104 206 21
104 219 33
104 222 96
104 281 19
104 333 88
104 337 31
104 504 7
104 615 11
104 865 49
104 877 52
104 990 86
104 1123 87
104 1673 90
104 2054 65
104 2290 43
104 2656 8
104 2696 87
104 2750 93
104 3474 30
104 3741 26
104 4078 70
104 4553 75
105 200 1
105 227 91
105 360 71
105 363 43
105 763 25
105 910 82
105 1065 26
105 1582 15
105 1656 24
105 2207 45
105 2553 49
105 2563 67
105 3391 22
105 3668 86
105 4651 24
106 184 47
106 215 82
106 487 48
106 600 11
106 846 58
106 968 2
106 1327 40
106 1687 49
106 1792 40
106 1818 39
106 2271 46
106 2646 78
106 4283 13
106 4607 23
107 905 79
107 1154 67
107 1225 63
107 2559 9
107 3002 2
107 3414 62
107 3941 77
108 306 29
108 308 60
108 329 98
108 484 18
108 1770 38
108 2031 61
108 2154 95
108 2248 63
108 2295 85
108 2793 15
108 2978 3
108 3003 5
108 3326 81
108 3810 7
109 2044 60
109 2536 28
109 2626 30
109 3517 36
109 4156 42
109 4695 52
110 143 32
110 275 10
110 440 83
110 480 92
110 531 6
110 576 94
110 588 48
110 617 19
110 838 35
110 842 30
110 1581 14
110 1606 48
110 1923 58
110 2340 33
110 3463 18
110 3843 54
110 4063 46
110 4177 50
110 4917 75
110 4932 99
111 156 82
111 460 23
111 953 95
111 2480 2
111 3730 21
112 724 61
112 729 97
112 977 68
112 1027 55
112 1112 54
112 2433 46
112 3038 54
112 3110 40
113 358 22
113 387 71
113 685 84
113 864 88
113 3255 35
114 456 30
114 3054 64
114 3685 7
114 3973 48
114 4168 38
114 4483 75
115 167 61
115 382 84
115 458 98
115 604 23
115 882 18
115 925 3
115 1291 45
115 1332 26
115 1498 44
115 1728 92
115 2344 47
115 2486 35
115 2587 3
115 4107 80
115 4336 47
115 4392 67
115 4590 81
115 4710 74
115 4794 29
115 4882 77
116 141 21
116 150 52
116 232 3
116 235 36
116 244 54
116 283 27
116 341 70
116 384 97
116 411 55
116 449 63
116 504 3
116 691 81
116 966 58
116 1055 23
116 1155 1
116 1653 91
116 1831 86
116 1842 38
116 1958 13
116 2440 41
116 2569 92
116 3401 82
116 3938 56
116 4002 11
116 4091 18
116 4914 58
117 232 33
117 543 12
117 1157 5
117 1652 88
117 3987 35
118 136 9
118 146 29
118 162 58
118 398 37
118 406 95
118 511 12
118 705 34
118 930 6
118 1565 93
118 2515 99
118 4927 19
118 4930 33
119 185 73
119 254 28
119 404 43
119 457 68
119 579 27
119 763 14
119 828 10
119 1019 87
119 1455 44
119 1772 15
119 1860 28
119 2050 4
119 2538 53
119 2658 95
119 3123 67
120 143 32
120 224 69
120 258 43
120 549 84
120 2441 5
120 2600 14
120 2764 1
120 3083 42
120 3369 82
121 369 16
121 380 10
121 424 60
121 629 57
121 635 74
121 852 82
121 1075 8
121 1452 15
121 1544 4
121 1646 34
121 1840 98
121 1939 76
121 2302 70
121 2442 44
121 2481 52
121 2511 8
121 2832 79
121 3388 6
121 3396 94
121 3658 95
121 4073 32
121 4524 84
121 4607 42
121 4685 21
121 4790 39
121 4822 95
121 4836 72
122 159 55
122 172 59
122 187 27
122 203 39
122 254 36
122 278 33
122 391 26
122 503 40
122 510 16
122 521 79
122 527 63
122 530 74
122 572 36
122 614 48
122 661 56
122 681 42
122 686 98
122 767 72
122 797 3
122 799 31
122 837 9
122 889 1
122 898 62
122 962 51
122 980 1
122 982 72
122 1069 8
122 1204 42
122 1456 68
122 1475 95
122 1514 74
122 1591 27
122 1666 20
122 1729 45
122 1798 72
122 1808 38
122 1908 71
122 2046 63
122 2103 97
122 2233 55
122 2299 69
122 2322 8
122 2387 60
122 2423 99
122 2430 92
122 2554 78
122 2555 53
122 2706 40
122 3286 75
122 3346 18
122 3433 41
122 3563 19
122 3684 42
122 3795 84
122 3937 21
122 4041 95
122 4338 47
122 4403 99
122 4608 68
123 141 49
123 157 31
123 282 23
123 326 25
123 328 40
123 385 8
123 450 86
123 475 16
123 673 27
123 689 57
123 849 60
123 894 25
123 913 14
123 972 83
123 1057 23
123 1242 65
123 1284 75
123 1743 50
123 1758 63
123 1768 99
123 1970 90
123 2164 55
123 2360 65
123 2548 38
123 2553 95
123 2588 37
123 2868 12
123 2869 17
123 3173 64
123 3174 3
123 3471 74
123 3497 33
123 3867 17
123 4282 51
123 4549 16
123 4876 11
124 204 46
124 321 10
124 364 16
124 526 3
124 818 29
124 1130 90
124 1252 74
124 1572 43
124 1595 87
124 2444 40
124 3875 38
124 4809 23
125 444 95
125 1545 10
125 1939 33
125 3034 15
125 3863 16
125 4518 56
126 176 66
126 208 92
126 373 14
126 431 24
126 555 41
126 585 76
126 752 18
126 1341 4
126 1454 14
126 1531 61
126 1556 35
126 1735 98
126 1940 85
126 2375 96
