4000 11991
38 2921 53
38 2959 90
38 2962 15
38 2964 27
38 3031 68
38 3058 53
38 3239 67
38 3391 68
38 3535 26
38 3674 8
38 3687 81
38 3851 29
38 3949 22
39 101 66
39 117 87
39 160 14
39 195 57
39 211 13
39 231 78
39 293 65
39 347 34
39 368 57
39 454 90
39 594 57
39 613 89
39 653 50
39 655 40
39 667 24
39 718 37
39 725 20
39 753 11
39 788 3
39 826 83
39 850 32
39 1016 57
39 1164 31
39 1371 15
39 1631 13
39 1730 84
39 1846 38
39 1857 52
39 1929 71
39 1931 58
39 1935 2
39 2003 62
39 2019 77
39 2024 76
39 2029 40
39 2031 75
39 2129 51
39 2141 9
39 2285 90
39 2325 36
39 2393 49
39 2482 82
39 2584 75
39 2602 53
39 2609 38
39 2798 84
39 3061 13
39 3116 22
39 3271 2
39 3281 96
39 3663 23
39 3703 39
39 3850 8
39 3908 99
39 3937 43
39 3946 5
39 3963 78
39 3969 22
39 3973 40
40 156 15
40 258 74
40 411 63
40 659 37
40 1046 89
40 1124 3
40 1669 67
41 161 20
41 757 88
41 3417 78
41 3912 94
42 83 7
42 200 19
42 644 45
42 769 93
42 1150 59
42 1163 94
42 1528 27
42 1717 48
42 2020 86
42 2206 74
42 2278 32
42 3741 67
43 55 35
43 72 38
43 146 42
43 187 95
43 257 44
43 510 79
43 522 14
43 559 78
43 641 33
43 687 73
43 699 90
43 821 89
43 934 35
43 990 3
43 1019 94
43 1285 28
43 1313 54
43 1365 95
43 1594 81
43 1596 57
43 1602 40
43 1634 53
43 1648 6
43 2102 48
43 2301 88
43 2404 18
43 2446 19
43 2513 26
43 2575 90
43 2744 68
43 2838 93
43 3966 90
44 89 90
44 129 58
44 182 14
44 184 2
44 196 82
44 234 17
44 265 76
44 280 45
44 346 14
44 381 31
44 390 9
44 416 14
44 451 12
44 458 7
44 502 69
44 538 82
44 598 87
44 616 66
44 673 85
44 706 2
44 772 53
44 817 56
44 823 87
44 962 65
44 1005 36
44 1086 12
44 1162 18
44 1356 57
44 1618 36
44 1865 63
44 1879 4
44 1958 40
44 2366 86
44 2392 39
44 2452 57
44 2468 16
44 2481 47
44 2645 86
44 2876 28
44 2934 96
44 3082 42
44 3192 98
44 3197 19
44 3237 68
44 3282 46
44 3286 96
44 3406 86
44 3434 53
44 3488 1
44 3509 55
44 3576 75
45 199 11
45 267 75
45 495 75
45 656 5
45 808 35
45 874 16
45 1437 68
45 2249 24
45 2406 72
45 2480 96
45 2817 55
46 108 70
46 129 49
46 135 6
46 179 78
46 280 71
46 319 58
46 380 72
46 558 92
46 629 78
46 647 63
46 650 52
46 773 17
46 793 55
46 1028 92
46 1050 57
46 1228 69
46 1326 66
46 1764 90
46 2178 8
46 2556 66
46 2692 66
46 2784 21
46 2801 48
46 2879 29
46 3284 100
46 3416 89
46 3633 64
46 3951 79
47 77 16
47 78 87
47 199 7
47 409 32
47 580 13
47 769 43
47 801 7
47 871 58
47 1144 15
47 1404 12
47 1726 79
47 1802 14
47 2391 40
47 2590 15
47 2626 89
47 2835 21
48 54 18
48 195 68
48 207 36
48 212 15
48 281 36
48 435 77
48 455 88
48 469 55
48 569 86
48 965 51
48 1025 6
48 1088 63
48 1110 25
48 1129 58
48 1190 39
48 1286 14
48 1350 64
48 1375 75
48 1482 12
48 1735 73
48 1864 59
48 1890 52
48 2060 92
48 2116 2
48 2181 88
48 2219 95
48 2223 38
48 2520 20
48 2611 8
48 3004 91
48 3059 18
48 3296 57
48 3332 5
48 3514 89
48 3744 55
48 3962 81
49 52 20
49 67 99
49 120 86
49 132 19
49 137 45
49 145 22
49 148 84
49 154 51
49 176 85
49 218 11
49 243 36
49 264 17
49 300 60
49 484 61
49 517 56
49 524 94
49 539 33
49 574 9
49 691 5
49 868 70
49 963 52
49 977 37
49 1021 43
49 1066 74
49 1283 100
49 1424 92
49 1470 57
49 1635 77
49 1683 28
49 1773 68
49 1830 75
49 1892 18
49 1933 64
49 1950 48
49 2152 95
49 2526 13
49 2595 56
49 2608 29
49 2745 66
49 2792 28
49 2799 33
49 3080 84
49 3126 9
49 3176 84
49 3264 15
49 3804 99
49 3919 40
49 3947 58
50 158 6
50 204 66
50 258 7
50 575 63
50 813 47
50 922 30
50 1060 30
50 1103 68
50 1213 73
50 1419 26
50 1449 64
50 1533 74
50 1931 92
50 2184 2
50 2198 18
50 2738 41
50 2828 43
50 3266 11
50 3393 100
50 3786 6
50 3832 15
50 3920 63
51 56 70
51 86 56
51 109 63
51 137 34
51 185 85
51 246 78
51 380 92
51 489 51
51 702 64
51 787 82
51 788 82
51 1123 78
51 1130 74
51 1136 30
51 1234 64
51 1313 3
51 2173 59
51 2628 38
51 2681 91
51 2692 25
51 2947 32
51 3201 62
51 3566 95
51 3628 83
52 62 29
52 68 25
52 85 72
52 86 10
52 131 40
52 225 28
52 228 29
52 374 26
52 393 63
52 568 27
52 615 67
52 661 83
52 785 32
52 889 93
52 991 38
52 1239 71
52 1244 76
52 1328 4
52 1350 53
52 1408 86
52 1448 39
52 1997 29
52 2066 70
52 2091 47
52 2108 90
52 2239 46
52 2311 63
52 2871 72
52 3466 11
52 3791 71
52 3933 85
52 3974 32
52 3975 69
53 112 13
53 452 76
53 556 70
53 830 12
53 955 37
53 1469 29
53 1824 85
53 2190 46
53 2356 74
53 2863 7
53 3411 29
53 3707 52
53 3893 63
54 59 14
54 149 52
54 159 22
54 162 10
54 163 67
54 243 20
54 251 26
54 272 91
54 300 52
54 333 68
54 365 6
54 422 56
54 433 73
54 440 47
54 466 98
54 493 60
54 552 94
54 578 93
54 705 67
54 707 90
54 916 51
54 984 97
54 1023 98
54 1085 80
54 1143 100
54 1263 61
54 1424 47
54 1490 11
54 1596 25
54 1810 12
54 2216 16
54 2218 11
54 2256 38
54 2360 68
54 2365 96
54 2402 17
54 2412 17
54 2438 77
54 2444 54
54 2820 92
54 2927 15
54 3070 18
54 3786 35
54 3804 67
54 3996 24
55 902 97
55 1821 8
55 2140 58
55 3199 38
56 424 64
56 456 74
56 708 83
56 724 97
56 733 46
56 963 17
56 1435 58
56 1835 61
56 2267 43
56 2311 66
56 2435 83
57 100 55
57 102 32
57 188 2
57 213 5
57 373 97
57 446 68
57 575 63
57 690 42
57 771 62
57 1070 12
57 1117 62
57 1161 58
57 1611 13
57 1630 11
57 1770 95
57 1784 74
57 1910 89
57 3182 4
58 195 58
58 573 37
58 1030 15
58 2349 62
58 2481 79
58 3107 93
58 3474 47
59 92 14
59 429 88
59 501 30
59 635 82
59 1156 99
59 1279 89
59 1684 48
59 2077 6
59 2399 80
60 139 66
60 180 60
60 200 54
60 435 80
60 501 74
60 588 11
60 669 48
60 902 39
60 1176 83
60 1389 67
60 1544 58
60 2415 86
60 2994 12
60 3580 54
61 80 86
61 88 1
61 276 55
61 355 84
61 387 95
61 513 90
61 550 4
61 570 20
61 622 23
61 785 45
61 799 87
61 822 50
61 871 86
61 944 2
61 966 24
61 1148 52
61 1275 38
61 1614 68
61 1633 90
61 1805 31
61 2074 91
61 2164 18
61 2374 91
61 2437 48
61 2557 1
61 2623 36
61 3515 22
61 3621 58
61 3858 59
62 367 70
62 378 19
62 445 69
62 919 54
62 1082 77
62 1393 83
62 1954 100
62 2537 79
62 3658 43
62 3981 32
63 87 31
63 242 95
63 331 27
63 365 37
63 519 35
63 644 99
63 784 31
63 862 17
63 948 50
63 1102 50
63 1122 24
63 1308 16
63 1403 91
63 1434 30
63 1535 64
63 1844 94
63 2495 35
63 2633 32
63 3414 6
64 65 21
64 75 13
64 84 3
64 105 100
64 115 82
64 125 87
64 136 77
64 183 15
64 203 92
64 221 61
64 229 77
64 290 97
64 381 5
64 412 48
64 421 58
64 426 36
64 459 2
64 481 18
64 487 99
64 502 32
64 511 75
64 514 59
64 577 46
64 603 79
64 647 73
64 755 82
64 765 85
64 867 84
64 880 36
64 946 73
64 957 18
64 968 52
64 976 7
64 1017 56
64 1056 70
64 1118 54
64 1137 44
64 1241 32
64 1249 10
64 1307 97
64 1409 14
64 1447 86
64 1581 36
64 1612 100
64 1679 10
64 1718 39
64 1769 8
64 1799 27
64 1931 86
64 1942 25
64 2160 17
64 2181 82
64 2357 64
64 2527 8
64 2636 44
64 2687 88
64 2896 28
64 2972 12
64 3471 81
64 3494 68
64 3658 30
64 3700 74
65 149 44
65 297 85
65 343 34
65 350 15
65 434 20
65 1705 78
65 3113 46
65 3223 68
66 80 13
66 150 51
66 152 73
66 320 19
66 335 62
66 566 71
66 1291 68
66 1582 1
66 2124 23
66 2161 11
66 2164 20
66 2187 81
66 2196 62
66 2395 4
66 2505 12
66 3360 1
66 3545 45
67 93 59
67 110 73
67 170 54
67 190 59
67 235 14
67 310 95
67 315 46
67 412 99
67 477 69
67 520 2
67 683 62
67 836 53
67 909 4
67 984 71
67 999 85
67 1268 62
67 1457 9
67 1996 54
67 2060 43
67 2405 28
67 2542 24
67 2643 43
67 2685 7
67 2709 4
67 2962 93
67 3488 17
67 3683 23
67 3689 13
67 3889 3
68 208 13
68 304 51
68 316 17
68 322 15
68 325 31
68 643 2
68 715 12
68 757 70
68 1036 79
68 1138 19
68 1272 75
68 1338 45
68 2209 36
68 2395 84
68 2465 70
68 2745 97
68 2856 86
68 2998 91
68 3035 22
68 3100 30
68 3459 37
68 3523 89
68 3591 77
68 3717 29
69 74 65
69 79 51
69 83 13
69 95 39
69 142 56
69 377 16
69 413 40
69 504 72
69 854 69
69 884 91
69 889 41
69 1087 99
69 1103 77
69 1214 48
69 1297 63
69 1392 9
69 1754 14
69 1761 81
69 1928 32
69 1938 46
69 1947 97
69 2115 53
69 3250 78
69 3528 23
69 3532 99
70 85 66
70 116 35
70 163 18
70 166 99
70 194 74
70 382 75
70 403 12
70 496 17
70 827 39
70 893 72
70 956 33
70 1007 82
70 1218 49
70 1325 10
70 1477 20
70 1673 40
70 1695 82
70 1991 43
70 2134 90
70 2243 26
70 2295 68
70 2365 10
70 3163 52
70 3500 100
70 3583 89
70 3653 4
71 132 46
71 304 47
71 361 96
71 429 16
71 435 66
71 507 8
71 673 93
71 749 82
71 754 55
71 998 48
71 1044 5
71 1226 2
71 1298 33
71 1368 81
71 1546 13
71 1649 71
71 1708 45
71 1818 100
71 1859 80
71 2037 21
71 2148 22
71 2304 59
71 2346 26
71 2379 9
71 2536 49
71 2576 73
71 2883 79
71 3197 58
71 3553 46
71 3748 89
72 99 60
72 196 17
72 236 32
72 285 84
72 389 91
72 402 44
72 1063 81
72 1158 29
72 1182 94
72 1499 68
72 1524 99
72 1754 88
72 1967 28
72 3353 51
72 3662 88
72 3943 18
73 81 50
73 175 47
73 303 28
73 405 54
73 1145 58
73 1883 60
73 2052 37
73 2345 50
73 2538 73
73 2896 14
73 2962 96
73 3161 6
73 3695 76
74 101 22
74 151 30
74 246 71
74 263 67
74 305 17
74 354 3
74 416 67
74 548 36
74 618 39
74 665 91
74 746 15
74 766 99
74 1260 97
74 1272 4
74 1473 86
74 1604 43
74 1779 33
74 2267 55
74 2604 81
74 2628 38
74 2683 78
74 2835 95
74 3465 81
75 139 11
75 140 56
75 167 34
75 179 90
75 232 2
75 263 11
75 333 33
75 402 18
75 616 81
75 618 46
75 710 55
75 836 72
75 890 91
75 917 27
75 1030 14
75 1043 7
75 1053 25
75 1124 36
75 1168 30
75 1193 35
75 1304 97
75 1722 100
75 1810 15
75 1819 56
75 1866 7
75 2008 7
75 2011 94
75 2053 60
75 2262 70
75 2459 28
75 2517 32
75 2627 36
75 2766 6
75 2818 41
75 2979 16
75 3051 16
75 3125 41
75 3177 39
75 3493 62
75 3950 52
76 302 69
76 399 76
76 431 46
76 537 79
76 573 93
76 650 38
76 767 77
76 910 16
76 1107 95
76 1481 56
76 2072 48
76 3049 44
76 3192 11
77 130 58
77 212 46
77 218 3
77 230 6
77 407 93
77 440 96
77 1759 32
77 1805 2
77 2030 14
77 2339 5
77 2450 58
77 3157 14
77 3299 7
77 3321 24
77 3826 27
77 3833 52
78 109 69
78 273 9
78 1024 66
78 2788 58
79 107 31
79 148 17
79 206 75
79 1048 48
79 1089 25
79 1198 41
79 1287 69
79 1289 43
79 1499 100
79 1593 100
79 1808 64
79 2081 62
79 2699 18
79 3493 77
79 3953 67
80 109 12
80 177 25
80 301 17
80 671 52
80 992 10
80 1302 75
80 1444 31
80 1587 64
80 1832 6
80 2230 80
80 2583 37
80 3190 36
80 3196 80
80 3468 63
81 104 96
81 124 79
81 250 87
81 305 62
81 537 80
81 653 66
81 732 16
81 802 11
81 809 85
81 810 43
81 840 63
81 1098 68
81 1353 100
81 2480 37
81 2589 84
81 2619 19
81 2683 80
81 2869 51
81 2874 24
81 3086 7
81 3179 17
81 3295 67
81 3758 95
81 3916 81
82 127 72
82 167 63
82 223 91
82 286 39
82 312 57
82 466 54
82 469 21
82 525 33
82 534 92
82 569 83
82 589 33
82 834 59
82 1128 60
82 1172 5
82 1215 97
82 1423 37
82 1448 56
82 1530 45
82 1728 52
82 2001 2
82 2280 83
82 2349 39
82 2479 37
82 2615 64
82 2974 69
82 3419 76
82 3515 91
82 3806 53
82 3817 81
82 3936 11
83 115 16
83 186 98
83 263 5
83 326 22
83 391 92
83 417 58
83 549 72
83 563 21
83 1074 51
83 1184 56
83 1189 39
83 1588 2
83 1681 87
83 1845 8
83 2003 44
83 2070 92
83 2080 23
83 2111 35
83 2258 36
83 2329 2
83 2462 73
83 2614 98
83 3025 41
83 3249 80
83 3382 21
83 3563 50
83 3632 65
83 3697 86
83 3706 60
83 3716 34
83 3891 100
84 102 73
84 159 10
84 266 26
84 444 74
84 959 35
84 1724 58
84 2295 62
84 2898 7
84 3879 19
85 328 78
85 2389 38
86 557 24
86 615 26
86 713 22
86 756 38
86 844 52
86 1289 89
86 1644 97
86 1659 79
86 2318 28
86 2786 60
86 2821 95
86 3657 29
86 3797 34
87 156 95
87 182 62
87 192 30
87 218 86
87 278 94
87 306 90
87 329 26
87 360 21
87 668 60
87 717 12
87 792 48
87 845 74
87 927 50
87 984 21
87 1003 18
87 1280 31
87 1303 61
87 1626 5
87 1941 59
87 2169 79
87 2173 99
87 2191 71
87 2384 75
87 2622 63
87 2681 93
87 3645 86
87 3977 19
88 102 22
88 537 98
88 1285 85
88 1694 44
88 1809 76
88 2245 43
88 2624 94
89 95 14
89 113 35
89 116 59
89 117 40
89 119 99
89 126 35
89 150 74
89 172 12
89 283 69
89 395 95
89 417 22
89 461 96
89 597 10
89 675 62
89 765 100
89 802 61
89 807 10
89 1140 90
89 1325 74
89 1542 40
89 1605 54
89 1608 24
89 1829 90
89 1918 37
89 1973 81
89 2041 5
89 2107 54
89 2171 90
89 2299 2
89 2379 35
89 2576 14
89 2834 100
89 2966 73
89 3268 71
89 3274 91
89 3656 30
89 3921 15
89 3990 99
90 111 44
90 764 85
90 1763 60
90 1984 90
90 3746 56
90 3798 19
91 249 86
91 397 58
91 484 36
91 596 57
91 1114 18
91 1679 39
91 1789 97
91 1803 83
91 1978 77
91 2752 16
91 3336 56
92 124 67
92 169 92
92 274 72
92 339 63
92 635 35
92 821 1
92 1255 28
92 1319 38
92 1429 30
92 1526 24
92 1880 35
92 2064 51
92 2950 31
93 163 24
93 265 24
93 315 97
93 463 78
93 547 92
93 573 86
93 637 87
93 694 71
93 942 61
93 973 85
93 1090 13
93 1298 94
93 1559 80
93 1686 69
93 1785 41
93 2032 66
93 2355 39
93 2655 50
93 3230 31
93 3994 89
94 331 59
94 335 35
94 488 52
94 686 93
94 849 48
94 1255 1
94 1394 37
94 1855 74
94 2321 85
94 2580 12
94 3485 50
94 3785 95
95 913 55
95 1039 86
95 1636 64
95 1638 64
95 1699 57
95 2227 23
95 2252 92
95 2666 7
95 3446 89
96 103 67
96 143 66
96 152 34
96 164 36
96 187 92
96 299 67
96 353 33
96 404 30
96 497 19
96 660 67
96 664 72
96 688 51
96 1044 32
96 1171 60
96 1471 5
96 1627 4
96 1927 88
96 2073 54
96 2237 39
96 2256 8
96 2368 19
96 2459 47
96 2824 19
96 3055 14
96 3100 62
96 3309 38
96 3339 68
96 3418 44
96 3744 33
96 3768 67
96 3791 86
96 3962 89
97 182 74
97 591 36
97 799 24
97 837 97
97 1235 28
97 3068 53
97 3152 91
97 3394 86
97 3544 39
98 176 77
98 197 74
98 306 84
98 727 75
98 858 49
98 1180 40
98 1388 9
98 3148 100
99 161 78
99 362 76
99 366 8
99 541 18
99 560 16
99 564 68
99 604 23
99 658 66
99 846 98
99 860 43
99 923 28
99 1151 11
99 1303 84
99 1368 50
99 1653 73
99 1930 95
99 1953 45
99 2094 80
99 3002 84
99 3099 42
100 127 39
100 130 57
100 131 54
100 165 93
100 187 74
100 202 69
100 203 46
100 206 25
100 225 22
100 262 87
100 304 23
100 317 64
100 425 95
100 483 64
100 517 68
100 532 73
100 594 56
100 717 93
100 731 27
100 759 71
100 839 13
100 903 10
100 960 94
100 961 91
100 962 19
100 1288 15
100 1420 35
100 1695 66
100 1959 95
100 2165 14
100 2406 93
100 2648 51
100 2707 26
100 2759 70
100 2847 88
100 3057 8
100 3330 51
100 3446 41
100 3512 49
100 3750 61
100 3974 75
101 128 36
101 173 91
101 288 81
101 1445 16
101 3339 65
102 597 74
102 708 49
102 1281 88
102 1782 55
102 1841 10
102 2432 55
102 2741 51
103 183 61
103 211 82
103 232 24
103 233 31
103 245 2
103 282 41
103 285 9
103 337 83
103 338 27
103 385 37
103 415 100
103 610 22
103 646 47
103 682 80
103 758 100
103 878 15
103 1020 8
103 1058 28
103 1124 33
103 1200 77
103 1318 18
103 1334 44
103 1545 100
103 1600 5
103 1788 98
103 2367 74
103 2419 93
103 2510 69
103 2777 58
103 2817 2
103 3115 93
103 3143 70
103 3361 31
103 3399 84
103 3514 23
103 3601 19
103 3673 83
104 122 26
104 361 18
104 539 11
104 689 13
104 691 20
104 886 75
104 1001 7
104 1071 10
104 3450 88
104 3734 87
105 251 42
105 287 31
105 457 40
105 1015 87
105 1030 26
105 3699 25
106 492 79
106 1895 76
106 3850 59
107 111 41
107 221 97
107 262 43
107 372 74
107 447 22
107 525 28
107 596 45
107 986 27
107 1073 41
107 1101 17
107 1167 98
107 1279 49
107 1567 15
107 1654 67
107 1676 15
107 1775 16
107 1856 11
107 1910 25
107 1938 69
107 2228 52
107 2523 14
107 2574 79
107 2841 9
107 2936 1
107 2941 59
107 2960 37
107 3087 5
107 3302 35
107 3928 13
108 113 27
108 134 47
108 197 49
108 198 88
108 235 62
108 358 75
108 542 72
108 1478 5
108 1552 82
108 2392 70
108 2578 56
108 3049 28
108 3344 81
108 3423 64
109 114 68
109 160 81
109 171 70
109 247 55
109 775 18
109 928 62
109 944 65
109 1116 93
109 1129 83
109 1527 21
109 1567 33
109 1737 68
109 2101 72
110 154 75
110 476 30
110 648 57
110 1762 98
110 2127 100
110 2397 81
111 140 99
111 221 78
111 493 31
111 514 98
111 625 25
111 843 15
111 878 72
111 1171 25
111 1244 90
111 1627 92
111 1848 52
111 1898 66
111 2462 9
111 2482 64
111 2752 18
111 2922 31
111 3050 23
111 3091 74
111 3491 97
111 3791 12
111 3875 81
112 387 54
112 548 31
112 585 27
112 717 11
112 856 75
112 946 21
112 994 54
112 1093 45
112 1136 32
112 1882 3
112 2088 23
112 2282 22
112 2593 40
112 2901 89
112 2999 7
112 3483 61
112 3497 45
112 3658 94
112 3954 86
113 162 94
113 191 49
113 229 71
113 287 68
113 382 17
113 540 65
113 906 47
113 942 26
113 1028 83
113 1342 63
113 1643 26
113 2268 36
113 2664 42
113 3093 69
114 255 38
114 761 49
114 1052 26
114 1160 49
114 1354 96
114 1592 19
114 2414 33
114 3746 43
114 3974 57
115 118 97
115 300 1
115 349 33
115 879 26
115 929 38
115 1007 53
115 1066 86
115 1232 53
115 1438 57
115 1596 2
115 2015 99
115 3076 10
115 3470 77
115 3639 87
115 3656 32
115 3659 38
115 3742 18
116 672 47
116 1620 38
116 1835 42
116 3088 99
116 3757 60
117 155 12
117 596 16
117 659 9
117 1573 99
117 1575 60
117 1589 90
117 1633 90
117 1886 11
117 2571 28
117 3699 32
118 121 44
118 521 9
118 1213 65
118 1271 20
118 1504 78
118 2460 8
118 2960 36
118 3241 43
118 3847 31
119 144 50
119 161 95
119 310 50
119 449 31
119 450 97
119 461 69
119 2461 51
119 2742 45
119 3229 6
119 3315 32
119 3492 37
120 133 20
120 153 43
120 215 39
120 433 93
120 462 97
120 492 79
120 518 100
120 565 72
120 725 21
120 848 22
120 894 11
120 1211 89
120 1587 39
120 1591 66
120 1891 54
120 1946 20
120 2086 55
120 2225 94
120 2538 12
120 2601 28
120 2815 94
120 3109 75
120 3607 11
120 3914 22
121 123 17
121 479 40
121 1801 1
121 3393 76
121 3825 3
121 3898 35
122 214 92
122 579 83
122 983 81
122 1240 59
122 1837 31
122 1918 12
122 2042 63
122 3500 99
122 3730 90
123 126 82
123 170 33
123 460 58
123 477 3
123 736 26
123 747 39
123 781 64
123 1237 41
123 1254 36
123 2074 50
123 2199 21
123 2289 88
123 2573 58
123 2768 93
123 2866 58
123 2931 78
123 3343 50
123 3436 31
123 3675 84
123 3781 28
124 178 92
124 241 26
124 265 17
124 308 42
124 417 15
124 457 23
124 920 55
124 1352 24
124 1486 26
124 1707 81
124 2063 74
124 2082 35
124 2703 87
124 3154 28
124 3305 22
125 158 53
125 201 86
125 272 77
125 340 31
125 599 21
125 670 34
125 926 93
125 1139 72
125 1598 98
125 2046 30
125 2718 95
125 2752 92
125 2923 39
125 2995 52
125 3020 73
125 3354 65
125 3518 44
126 644 48
126 671 11
126 720 44
126 741 81
126 858 8
126 1029 83
126 2711 33
126 3461 66
127 142 25
127 205 11
127 261 22
127 326 85
127 401 69
127 887 52
127 904 31
127 1047 52
127 1050 27
127 1080 89
127 1440 46
127 1550 81
127 1988 76
127 2261 58
127 2350 34
127 2377 5
127 2610 23
127 2640 58
127 2642 51
127 2848 63
127 2867 21
127 3475 82
127 3755 3
127 3944 44
128 283 57
128 415 60
128 421 43
128 503 43
128 660 70
128 784 56
128 1010 78
128 1109 66
128 1125 47
128 1209 49
128 1379 72
128 1481 33
128 1488 63
128 1504 80
128 1693 93
128 1841 79
128 1967 42
128 2078 34
128 2227 58
128 2369 85
128 2784 53
128 3292 32
128 3769 98
128 3793 12
128 3922 97
129 164 48
129 184 45
129 612 97
129 1204 28
129 1238 84
129 1760 46
129 1897 95
129 1899 17
129 1902 26
129 2131 39
129 2375 41
129 2533 62
129 3207 18
129 3555 82
129 3623 87
129 3710 39
130 157 90
130 308 67
130 609 41
130 1330 90
130 1431 23
130 1661 98
130 1876 20
130 2182 74
130 2324 30
130 2549 78
131 146 30
131 172 22
131 205 6
131 254 99
131 321 75
131 389 17
131 1000 40
131 1053 92
131 1075 61
131 1125 65
131 1606 49
131 1691 86
131 1896 3
131 2791 42
131 3134 14
131 3309 13
131 3310 20
131 3324 54
131 3346 51
131 3390 6
131 3572 40
131 3675 24
131 3798 6
131 3969 87
131 3999 70
132 141 37
132 274 87
132 317 47
132 554 52
132 678 57
132 866 7
132 898 18
132 1203 14
132 1855 50
132 2071 58
132 2080 79
132 3314 12
132 3363 51
133 432 58
133 1480 41
133 2040 33
134 138 95
134 147 67
134 189 33
134 245 48
134 376 77
134 378 8
134 408 21
134 494 61
134 500 59
134 1234 35
134 1395 17
134 1537 31
134 1553 26
134 1606 22
134 1926 54
134 2098 39
134 2359 68
134 2390 10
134 2431 38
134 3178 13
134 3958 66
135 138 17
135 173 12
135 174 6
135 209 16
135 238 23
135 252 54
135 327 45
135 437 25
135 458 13
135 743 80
135 924 19
135 1006 71
135 1079 16
135 1152 23
135 1288 22
135 1296 81
135 1299 64
135 1401 38
135 1516 5
135 1577 10
135 1607 33
135 1688 3
135 1739 37
135 1809 39
135 1872 26
135 2201 79
135 2376 78
135 2417 62
135 2704 60
135 2764 30
135 2909 73
135 3157 22
135 3559 25
136 730 4
136 823 27
136 1119 68
136 1333 97
136 1741 60
136 1782 50
136 1824 37
136 1993 60
136 2685 50
136 2720 24
136 3105 16
136 3134 88
136 3593 18
137 217 66
137 748 6
137 1843 18
137 3573 3
137 3728 76
138 139 42
138 467 7
138 486 83
138 534 41
138 600 52
138 654 66
138 774 60
138 793 30
138 1036 48
138 1106 93
138 1370 89
138 1531 61
138 1532 53
138 1662 69
138 1692 4
138 1709 30
138 1907 59
138 2420 47
138 3024 44
139 165 81
139 336 11
139 448 99
139 567 13
139 592 56
139 654 68
139 730 63
139 769 92
139 782 100
139 1212 98
139 1387 82
139 1529 1
139 1556 93
139 1626 3
139 2049 3
139 2152 68
139 2617 60
139 2705 67
139 2876 71
139 2930 86
139 2965 39
139 3075 80
139 3670 3
139 3685 37
140 540 23
140 1067 80
140 1071 42
140 1735 57
140 2111 91
140 3268 65
140 3758 77
141 180 14
141 204 9
141 342 57
141 885 59
141 1328 64
141 1980 100
141 2479 78
141 2779 96
141 3753 65
142 444 26
142 593 82
142 1176 46
142 1432 68
142 1613 7
142 3231 72
142 3888 67
142 3901 15
142 3913 10
143 147 11
143 389 20
143 2222 59
144 157 77
144 171 92
144 257 3
144 283 79
144 1231 67
144 1257 60
144 1569 41
144 2314 45
146 1361 35
146 1673 78
146 2431 91
146 2953 27
147 1341 52
147 1693 99
147 1812 91
147 2300 48
148 209 54
148 297 86
148 453 8
148 612 31
148 1545 63
148 2036 9
149 2915 57
150 462 75
150 483 8
150 491 64
150 853 50
150 2339 25
150 2933 97
150 3036 63
150 3131 80
151 340 64
151 405 96
151 944 59
152 177 33
152 268 62
152 351 30
152 359 70
152 478 81
152 505 88
152 612 58
152 730 45
152 894 1
152 953 57
152 1054 46
152 1057 13
152 1078 99
152 1500 89
152 1599 66
152 1621 25
152 2495 75
152 2650 12
152 2755 100
152 3062 47
152 3322 17
152 3385 2
152 3403 67
152 3569 22
152 3763 81
153 583 94
153 662 43
153 1071 76
153 1140 84
153 1418 53
153 1914 64
153 2175 79
153 2284 84
153 2778 58
153 3129 14
153 3308 100
153 3550 15
153 3759 65
154 204 65
154 617 48
154 651 47
154 1351 70
154 1528 46
154 1657 36
154 1763 72
154 1797 21
154 2151 92
154 2616 56
154 2864 50
154 2884 6
154 3458 5
155 264 39
155 448 6
155 1804 21
155 2117 18
155 3240 96
155 3809 89
156 166 61
156 253 22
156 311 32
156 345 45
156 465 61
156 471 4
156 667 56
156 809 84
156 947 65
156 966 92
156 1375 76
156 1594 22
156 1597 27
156 1660 18
156 1793 2
156 2015 88
156 2179 90
156 2449 31
156 2524 10
157 549 100
157 630 14
157 652 24
157 722 28
157 782 44
157 783 8
157 947 28
157 1663 28
157 1954 96
157 2261 87
157 2472 35
158 727 35
158 1020 70
158 1026 39
158 1061 95
158 1146 46
158 1170 95
158 1281 72
158 1897 5
158 2116 64
158 3640 14
159 162 82
159 210 1
159 409 76
159 890 86
159 941 74
159 1152 11
159 1443 14
159 1710 2
159 2183 47
159 2465 56
159 2641 11
159 2687 42
160 1291 16
160 2835 45
160 3194 46
160 3340 42
160 3838 18
160 3863 10
161 295 46
161 307 27
161 748 53
161 790 28
161 914 59
161 1261 11
161 1953 14
161 2334 28
161 2495 28
161 2517 96
161 2604 24
161 3899 75
162 171 49
162 226 60
162 360 34
162 550 39
162 1077 22
162 1576 17
162 3533 72
163 1884 91
164 400 61
164 699 52
164 728 3
164 909 31
164 2123 86
164 2516 4
164 2890 85
164 3189 19
164 3467 83
164 3878 63
165 192 63
165 198 49
165 436 73
165 1385 30
165 2713 30
165 3098 67
166 190 88
166 247 48
166 252 38
166 337 51
166 351 34
166 459 16
166 480 78
166 601 99
166 616 29
166 882 68
166 1766 54
166 2021 84
166 2595 24
166 2694 5
166 2811 23
167 169 59
167 357 20
167 585 6
167 746 29
167 3766 55
167 3935 53
168 278 21
168 286 67
168 306 27
